68673,SPIRO GROUP,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, СПИРО-ГРУПП, ООО",+7 343 287-9298,,,,,prodexpo_2025,,,2026-06-19T21:18:31.829672+00:00
68674,SPP-YUG,Россия,,"porter to Russia. SPIRO, KleVo, Ayatka, Sai trademarks., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12C55 / PAV. 1, UPPER LEVEL, STAND 12C55, СПП-ЮГ",+7 (910) 110-7666,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:31.829672+00:00
68675,SSIFR,Россия,,"Russia, ПАВ. 1, СТЕНД 1F58 / PAV. 1, STAND 1F58, ССИФР",+7 (910) 110-7666,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:31.829672+00:00
68676,SSP,Россия,,"Russia, ПАВ. 2, ЗАЛ 1, СТЕНД 21C70 / PAV. 2, HALL 1, STAND 21C70, ССП, ООО",+7 (910) 110-7666,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:31.829672+00:00
68677,STAMBA LLC,Россия,,"sports nutrition and drinks., ПАВ. 8, ЗАЛ 3, СТЕНД 83A40 / PAV. 8, HALL 3, STAND 83A40, СТАМБА, ООО",+7 (900) 120-0500,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:31.829672+00:00
68678,STANDART,Россия,,"bags and brightly colored packages., ПАВ. 2, ЗАЛ 3, СТЕНД 23E56 / PAV. 2, HALL 3, STAND 23E56, СТАНДАРТ, OOO",+7 (3412) 540-600,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:31.829672+00:00
68679,SERVICES,Россия,,"СТАР ПРЕМИУМ ТРЕЙДИНГ ЭНД МАРКЕТИНГ, СЕРВИСИЗ, STAR PREMIUM TRADING AND MARKETING",,,,,,prodexpo_2025,,"{""stand"": ""24""}",2026-06-19T21:18:31.829672+00:00
68680,STARTRADE LLC,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, СТАРТРЕЙД, ООО",+7 (903) 411-2434,,,,,prodexpo_2025,,,2026-06-19T21:18:31.829672+00:00
68681,OLD BAKER,Россия,,"Krasnodar, Russian Federation., ПАВ. ЦЕНТР-ФОРУМ, СТЕНД CF50 / PAV. CENTR-FORUM, STAND CF50, СТАРЫЙ ПЕКАРЬ, ООО",,,,,,prodexpo_2025,,,2026-06-19T21:18:31.829672+00:00
68682,STASHEVSKOE BIO,Россия,,"snacks under the Aldea Snacks brand., ПАВ. 8, ЗАЛ 2, СТЕНД 82C35 / PAV. 8, HALL 2, STAND 82C35, СТАШЕВСКОЕ БИО, ООО",8 800 555-3223,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:31.829672+00:00
68683,STEPANOV,Россия,,"ПАВ. 8, ЗАЛ 2, СТЕНД 82A40; ПАВ. 8, ЗАЛ 5, СТЕНД 85C50 /, PAV. 8, HALL 2, STAND 82A40; PAV. 8, HALL 5, STAND 85C50, СТЕПАНОВ, ООО",+7 (3522) 600-422,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:31.829672+00:00
68684,STEPANOV VALERIY VLADIMIROVICH IE,Россия,,"daily menu item., ПАВ. 2, ЗАЛ 2, СТЕНД 22C01 / PAV. 2, HALL 2, STAND 22C01, СТЕПАНОВ ВАЛЕРИЙ ВЛАДИМИРОВИЧ, ИП",+7 (987),,,,,prodexpo_2025,,"{""stand"": ""22""}",2026-06-19T21:18:31.829672+00:00
68685,STEPPE & WIND,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, СТЕПЬ И ВЕТЕР",+7 (987) 795-9960,,,,,prodexpo_2025,,,2026-06-19T21:18:31.829672+00:00
68686,STIMUL TPK,Россия,,"on the shelves., ПАВ. ПРИБРЕЖНЫЙ, СТЕНД RS01 / PAV. RIVERSIDE, STAND RS01, СТИМУЛ ТПК, ООО",+7 40153 22415,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68687,STM LLC,Россия,,"ice cream) and other ingredients for the food industry., ПАВ. 2, ЗАЛ 5, СТЕНД 25C05 / PAV. 2, HALL 5, STAND 25C05, СТМ, ООО",+7 473 2064130 (,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:32.13439+00:00
68688,STOEV — KUBANSKIY PRODUKT LTD,Россия,,"duction and packaging of grocery group products in Russia., ПАВ. 8, ЗАЛ 4, СТЕНД 84C10 / PAV. 8, HALL 4, STAND 84C10, СТОЕВ — КУБАНСКИЙ ПРОДУКТ, ООО",+7 (861) 274-9435,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:32.13439+00:00
68689,STOKROS-TRADE,Россия,,"fresh vegetables and fruit., ПАВ. 1, СТЕНД 1C55 / PAV. 1, STAND 1C55, СТОКРОС-ТРЕЙД, ООО",+7 (495) 600-4618,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:32.13439+00:00
68690,STOLBUSHINSKIY PRODUKT,Россия,,"sauces. Food distribution to the shops. Wholesale. Export., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12D50 / PAV. 1, UPPER LEVEL, STAND 12D50, СТОЛБУШИНСКИЙ ПРОДУКТ, ООО",+7 (981) 361-0264,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:32.13439+00:00
68691,STOLIZA LLC,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, СТОЛИЦА, ООО",+7 (905) 672-8117,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68692,STOLICHNYE POSTAVKI,Россия,,"professionalism and love., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12B50 / PAV. 1, UPPER LEVEL, STAND 12B50, СТОЛИЧНЫЕ ПОСТАВКИ, ООО",+7 (495) 945-0945,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:32.13439+00:00
68693,STRIZHAMENT LLC,Россия,,"Private label production., ПАВ. 2, ЗАЛ 3, СТЕНД 23F10 / PAV. 2, HALL 3, STAND 23F10, СТРИЖАМЕНТ, ЛИКЕРО-ВОДОЧНЫЙ ЗАВОД, ООО",+7 (8652) 330-330,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:32.13439+00:00
68694,SUDOGDA DAIRY PLANT,Россия,,"ment from fruit, berries and herbs collected in pristine areas., ПАВ. 2, ЗАЛ 1, СТЕНД 21E80 / PAV. 2, HALL 1, STAND 21E80, СУДОГОДСКИЙ МОЛОЧНЫЙ ЗАВОД, АО",+7 (904) 955-4699,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:32.13439+00:00
68695,SUZDAL BEER,Россия,,"health of Russians., ПАВ. 8, ЗАЛ 2, СТЕНД 82C30 / PAV. 8, HALL 2, STAND 82C30, СУЗДАЛЬСКАЯ ПИВОВАРНЯ",+7 (4922) 495-148,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.13439+00:00
68696,SUZDALSKY PIVOVAR,Россия,,"Russia, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CB10 / PAV. CENTRAL, STAND CB10, СУЗДАЛЬСКИЙ ПИВОВАР, ООО",+7 (4922) 495-148,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.13439+00:00
68697,SUL’MANOVA LIDIYA ALEKSEEVNA IE,Россия,,"ПАВ. 8, ЗАЛ 2, СТЕНД 82C30; ПАВ. 8, ЗАЛ 4, СТЕНД 84C72 /, PAV. 8, HALL 2, STAND 82C30; PAV. 8, HALL 4, STAND 84C72, СУЛЬМАНОВА ЛИДИЯ АЛЕКСЕЕВНА, ИП",,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.13439+00:00
68698,SUPER,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, СУПЕР, ООО",+7 (928) 813-3329,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68699,SUSAN RUS GROUP,Россия,,"TEL +7 (928) 813-3329, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CB42 / PAV. CENTRAL, STAND CB42, СУСАН РУС ГРУП, ООО",+7 (495) 995-8200,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68700,SU-CHEF LLC (RU-CHEF TM),Россия,,"and Stavropol and more than 900 clients throughout Russia., ПАВ. 2, ЗАЛ 3, СТЕНД 23B42 / PAV. 2, HALL 3, STAND 23B42, СУ-ШЕФ, ООО (RU-CHEF TM)",+7 (495) 540-4885,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:32.13439+00:00
68701,SFERA MEDIAGROUP,Россия,,"sauces. Custom recipe development upon client request., ПАВ. 1, СТЕНД 1D15 / PAV. 1, STAND 1D15, СФЕРА МЕДИАГРУППА, ООО",+7 (812) 245-6770,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:32.13439+00:00
68702,SYKTYVKARPIVO,Россия,,"business reputation as a reliable partner., ПАВ. 8, ЗАЛ 5, СТЕНД 85A68 / PAV. 8, HALL 5, STAND 85A68, СЫКТЫВКАРПИВО",+7 (495) 439-5501,,,,,prodexpo_2025,,"{""stand"": ""85""}",2026-06-19T21:18:32.13439+00:00
68703,SYR NA VES MIR TH,Россия,,"Russia, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CC10 / PAV. CENTRAL, STAND CC10, СЫР НА ВЕСЬ МИР, ТД, ООО",+7 (495) 439-5501,,,,,prodexpo_2025,,"{""stand"": ""85""}",2026-06-19T21:18:32.13439+00:00
68704,SYROVARNI I MEDOVARNI ALDINI,Россия,,"best Russian and Belarusian manufacturers., ПАВ. ФОРУМ, СТЕНД FB190 / PAV. FORUM, STAND FB190, СЫРОВАРНИ И МЕДОВАРНИ АЛЬДИНИ",,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68705,SYRODEL,Россия,,"Russia, ПАВ. ФОРУМ, СТЕНД FC140 / PAV. FORUM, STAND FC140, СЫРОДЕЛ",+7 (4812) 68-14-04,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68706,MIKHAYLOVICH IE),Россия,,"СЫТЫЙ СМОЛЯНИН, ТМ (НОВИКОВ ИГОРЬ, МИХАЙЛОВИЧ, ИП), SYTYI SMOLYANIN TM (NOVIKOV IGOR",+7 (4812) 68-14-04,info@novikov67.ru,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68707,SIR GREY,Россия,,"Smolyanin trade mark., ПАВ. 2, ЗАЛ 2, СТЕНД 22B28 / PAV. 2, HALL 2, STAND 22B28, СЭР ГРЭЙ, ООО",,,,,,prodexpo_2025,,"{""stand"": ""22""}",2026-06-19T21:18:32.13439+00:00
68708,TAVEAL TRADE LLC,Россия,,"brands (vodka, grape wines, strong alcoholic drinks)., ПАВ. 2, ЗАЛ 1, СТЕНД 21F50 / PAV. 2, HALL 1, STAND 21F50, ТАВЕАЛ ТРЕЙД, ООО",+7 (920) 300-5100,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:32.13439+00:00
68709,TAVRIA TM (CHIN’KOVA YU. V.  IE),Россия,,"highest quality for all sectors of the food industry., ПАВ. 8, ЗАЛ 3, СТЕНД 83A40 / PAV. 8, HALL 3, STAND 83A40, ТАВРИЯ, ТМ (ЧИНЬКOВА Ю. В. , ИП)",+7 351 245-4025,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:32.13439+00:00
68710,TAGANSKY TH LLC,Россия,,"is made of meat!, ПАВ. 2, ЗАЛ 2, СТЕНД 22D40 / PAV. 2, HALL 2, STAND 22D40, ТАГАНСКИЙ, ТД, ООО",+7 (495) 786-9757,,,,,prodexpo_2025,,"{""stand"": ""22""}",2026-06-19T21:18:32.13439+00:00
68711,TAVRIDA,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, ТАВРИДА КФХ",,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:32.13439+00:00
68712,TAGRIS MOLOKO,Россия,,"Russia, ПАВ. 2, ЗАЛ 1, СТЕНД 21A22 / PAV. 2, HALL 1, STAND 21A22, ТАГРИС МОЛОКО",,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:32.13439+00:00
68713,TIME FOR TEA LLC,Россия,,"menistan. There are more than 200 SKUs in our portfolio., ПАВ. 2, ЗАЛ 4, СТЕНД 24C25 / PAV. 2, HALL 4, STAND 24C25, ТАЙМ ФОР ТИ, ООО",+7 (903) 178-2782,,,,,prodexpo_2025,,"{""stand"": ""24""}",2026-06-19T21:18:32.13439+00:00
68714,THAITRADEOPT,Россия,,"wholesale and retail sales, direct import and export., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12C30 / PAV. 1, UPPER LEVEL, STAND 12C30, ТАЙТРЕЙДОПТ",+7 8342291562,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:32.13439+00:00
68715,TALINA GC,Россия,,"Russia, ПАВ. ФОРУМ, СТЕНД FA042 / PAV. FORUM, STAND FA042, ТАЛИНА ГК, АО",+7 8342291562,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:32.13439+00:00
68716,TALOSTO-3000 LLC,Россия,,"Its main principles are taste, quality and safety of the products., ПАВ. 2, ЗАЛ 2, СТЕНД 22D20 / PAV. 2, HALL 2, STAND 22D20, ТАЛОСТО-3000, ООО",+7 (812) 600-3878,,,,,prodexpo_2025,,"{""stand"": ""22""}",2026-06-19T21:18:32.13439+00:00
68717,TAMAKI,Россия,,"range includes a variety of private labels., ПАВ. 8, ЗАЛ 2, СТЕНД 82B40 / PAV. 8, HALL 2, STAND 82B40, ТАМАКИ, ООО",+7 (495) 989-4435,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.13439+00:00
68718,TAMBOVKRAKHMAL AGROKOMBINAT LLC,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, ТАМБОВКРАХМАЛ, АГРОКОМБИНАТ, ООО",+7 (960) 672-7140,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68719,TARKOS PIVOVARNYA,Россия,,"5 years of export experience., ПАВ. 8, ЗАЛ 4, СТЕНД 84C85 / PAV. 8, HALL 4, STAND 84C85, ТАРКОС ПИВОВАРНЯ, ООО",+7 473 244-37-17,,,,,prodexpo_2025,,"{""stand"": ""84""}",2026-06-19T21:18:32.13439+00:00
68720,TVER MOLOKO,Россия,,"this is how we brew it!, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CB34 / PAV. CENTRAL, STAND CB34, ТВЕРЬ МОЛОКО, ООО",+7 (921) 888-2495,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68721,TVERKONFI,Россия,,"production., ПАВ. ФОРУМ, СТЕНД FF175 / PAV. FORUM, STAND FF175, ТВЕРЬКОНФИ",,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:32.13439+00:00
68722,TG GROUP,Россия,,"Production of flour and sugar confectionery., ПАВ. 8, ЗАЛ 3, СТЕНД 83A10 / PAV. 8, HALL 3, STAND 83A10, ТГ ГРУПП, ООО",+7 (495) 215-0930,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:32.13439+00:00
68723,TELLI-KONSERV,Россия,,"ented recipe and composition., ПАВ. 1, СТЕНД 1E11 / PAV. 1, STAND 1E11, ТЕЛЛИ-КОНСЕРВ, ООО",+7 (499) 707-1059,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:32.13439+00:00
68724,TEFI,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, ТЕФИ, ООО",+7 (87240) 4-61-48,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68725,TIMOSHA LLC,Россия,,"estan. Chain of liquor stores., ПАВ. 2, ЗАЛ 1, СТЕНД 21C90 / PAV. 2, HALL 1, STAND 21C90, ТИМОША, ООО",+7 (495) 744-1162,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:32.13439+00:00
68726,TSC FOOD PRODUCTS RU,Россия,,"Manufacture of oriental and flour sweets., ПАВ. 2, ЗАЛ 3, СТЕНД 23C34 / PAV. 2, HALL 3, STAND 23C34, ТИЭССИ ФУД ПРОДАКТС РУ, ООО",+7 (499) 235-5427,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:32.13439+00:00
68727,TIFLIS LLC,Россия,,"partners, licensed brands., ПАВ. ФОРУМ, СТЕНД FH140 / PAV. FORUM, STAND FH140, ТИФЛИС, ООО",+995 577154501,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68728,TIKHORETSKIY PIVOVARENNY ZAVOD,Россия,,"(carbonated) — 2 flavor types., ПАВ. 5, ЗАЛ 2, СТЕНД 52C98 / PAV. 5, HALL 2, STAND 52C98, ТИХОРЕЦКИЙ ПИВОВАРЕННЫЙ ЗАВОД",+7 (8342) 47-53-02,,,,,prodexpo_2025,,"{""stand"": ""52""}",2026-06-19T21:18:32.13439+00:00
68729,TKM,Россия,,"Russia, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CB70 / PAV. CENTRAL, STAND CB70, ТКМ, ООО",+7 (8342) 47-53-02,,,,,prodexpo_2025,,"{""stand"": ""52""}",2026-06-19T21:18:32.13439+00:00
68730,TOVARNOE KHOZYAISTVO LLC,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, ТОВАРНОЕ ХОЗЯЙСТВО, ООО",+7 (84567) 51-001,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68731,TOMASTA,Россия,,"Republic of Belarus, ПАВ. 1, СТЕНД 1A15 / PAV. 1, STAND 1A15, ТОМАСТА, OOO",8 800 550-5336,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:32.13439+00:00
68732,TOMSKIY KONDITER,Россия,,"quality ingredients and are healthy., ПАВ. 1, СТЕНД 1G50 / PAV. 1, STAND 1G50, ТОМСКИЙ КОНДИТЕР",+7 3822 67-48-94,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:32.13439+00:00
68733,TOMER LLC,Россия,,"bakery semi-finished products., ПАВ. 2, ЗАЛ 5, СТЕНД 25C10 / PAV. 2, HALL 5, STAND 25C10, ТОМЕР, ООО",+7 (495) 637-8236,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:32.13439+00:00
68734,TRADING HOUSE SLASHCHEVA LLC,Россия,,"and glazes, chocolate semi-finished products and fillings., ПАВ. 2, ЗАЛ 5, СТЕНД 25C40 / PAV. 2, HALL 5, STAND 25C40, ТОРГОВЫЙ ДОМ СЛАЩЁВА, ООО",+7 (495) 933-5995,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:32.13439+00:00
68735,TORGOVY DOM SHOKOLADA,Россия,,"healthy and functional food products., ПАВ. ФОРУМ, СТЕНД FM030 / PAV. FORUM, STAND FM030, ТОРГОВЫЙ ДОМ ШОКОЛАДА, ООО",+7 (495) 575-3400,,,,,prodexpo_2025,,,2026-06-19T21:18:32.13439+00:00
68736,KOSTROMA REGION UNION,Россия,,"ТОРГОВО-ПРОМЫШЛЕННАЯ ПАЛАТА, КОСТРОМСКОЙ ОБЛАСТИ, СОЮЗ, CHAMBER OF COMMERCE AND INDUSTRY OF THE",+7 (495) 646-0705,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:32.445035+00:00
68737,TORGOVY PROSPEKT,Россия,,"Russia, ПАВ. 8, ЗАЛ 3, СТЕНД 83A30 / PAV. 8, HALL 3, STAND 83A30, ТОРГОВЫЙ ПРОСПЕКТ, ООО",+7 (495) 646-0705,,,,,prodexpo_2025,,"{""stand"": ""83""}",2026-06-19T21:18:32.445035+00:00
68738,TORGSERVIS IMPEKS,Россия,,"ucts and others., ПАВ. 8, ЗАЛ 1, СТЕНД 81C72 / PAV. 8, HALL 1, STAND 81C72, ТОРГСЕРВИС-ИМПЭКС, ООО",+7 (495) 665-7746,,,,,prodexpo_2025,,"{""stand"": ""81""}",2026-06-19T21:18:32.445035+00:00
68739,TORTIANA,Россия,,"marketplaces., ПАВ. 2, ЗАЛ 3, СТЕНД 23C22 / PAV. 2, HALL 3, STAND 23C22, ТОРТЬЯНА, ГРУППА КОМПАНИЙ, ООО",+7 (960) 127-0767,,,,,prodexpo_2025,,"{""stand"": ""23""}",2026-06-19T21:18:32.445035+00:00
68740,TOSNENSKY MEAT PROCESSING PLANT,Россия,,"ПАВ. 2, ЗАЛ 4, СТЕНД 24B42 / PAV. 2, HALL 4, STAND 24B42, ТОСНЕНСКИЙ МЯСОПЕРЕРАБАТЫВАЮЩИЙ, КОМБИНАТ, ООО",+7 (812) 346-5481,,,,,prodexpo_2025,,"{""stand"": ""24""}",2026-06-19T21:18:32.445035+00:00
68741,CCI OF THE VLADIMIR REGION,Россия,,"cesses offals., ПАВ. 8, ЗАЛ 2, СТЕНД 82B40 / PAV. 8, HALL 2, STAND 82B40, ТПП ВЛАДИМИРСКОЙ ОБЛАСТИ",+7 (4922) 55-00-55,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.445035+00:00
68742,TRANSSTROYRESURS,Россия,,"TEL +7 (4922) 55-00-55, ПАВ. 8, ЗАЛ 2, СТЕНД 82C30 / PAV. 8, HALL 2, STAND 82C30, ТРАНССТРОЙРЕСУРС",,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.445035+00:00
68743,TRAPEZA LTD,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, ТРАПЕЗА, ООО",,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
68744,TRUST,Россия,,"HoReCa. Private Label., ПАВ. ФОРУМ, СТЕНД FC030 / PAV. FORUM, STAND FC030, ТРАСТ",+7 (989) 260-5301,i@novika-7.ru,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.445035+00:00
68745,TREAL LLC,Россия,,"Russia, ПАВ. 8, ЗАЛ 2, СТЕНД 82B70 / PAV. 8, HALL 2, STAND 82B70, ТРЕАЛ, ООО",+7 (989) 260-5301,i@novika-7.ru,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.445035+00:00
68746,TRI-S FOOD,Россия,,"standards. Sale to large wholesale, retail chains., ПАВ. 1, ВЕРХНИЙ УРОВЕНЬ, СТЕНД 12A36 / PAV. 1, UPPER LEVEL, STAND 12A36, ТРИ-С ФУД",+7 (914) 692-6167,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:32.445035+00:00
68747,TRADE GROUP LLC,Россия,,"Russia, ПАВ. 1, СТЕНД 1E92 / PAV. 1, STAND 1E92, ТРЕЙД ГРУПП, ООО",+7 (914) 692-6167,,,,,prodexpo_2025,,"{""stand"": ""12""}",2026-06-19T21:18:32.445035+00:00
68748,TRADEPACKING GROUP,Россия,,"mand among buyers., ПАВ. ФОРУМ, СТЕНД FA075 / PAV. FORUM, STAND FA075, ТРЕЙДПАКИНГ ГРУП",+7 (495) 784-0193,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
68749,TRI LISTA LTD,Россия,,"tle wax (in-house production), cork stopper, aluminum caps., ПАВ. 8, ЗАЛ 1, СТЕНД 81C45 / PAV. 8, HALL 1, STAND 81C45, ТРИ ЛИСТА, ООО",+7 (846) 972-3655,,,,,prodexpo_2025,,"{""stand"": ""81""}",2026-06-19T21:18:32.445035+00:00
68750,TRUFFEL,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, ТРЮФЕЛЬ, ООО",+7 (925) 216-9940,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
68751,TSP LLC,Россия,,"of various networks., ПАВ. 2, ЗАЛ 5, СТЕНД 25A60 / PAV. 2, HALL 5, STAND 25A60, ТСП, ООО",+7 (985) 090-7377,,,,,prodexpo_2025,,"{""stand"": ""25""}",2026-06-19T21:18:32.445035+00:00
68752,TSP LLC,Россия,,"a siphon cap and a standard cap., ПАВ. ЦЕНТР-ФОРУМ, СТЕНД CF74 / PAV. CENTR-FORUM, STAND CF74, ТСП, ООО",+7 861 309-0801,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
68753,MASTERSTVA,Россия,,"МАСТЕРСТВА, ООО, TULSKAYA AKADEMIYA, KONDITERSKOGO",+7 4872717988,,,,,prodexpo_2025,,"{""stand"": ""1""}",2026-06-19T21:18:32.445035+00:00
68754,TULCHINKA. RU LLC,Россия,,"Vospari, SL^Ovechki., ПАВ. 2, ЗАЛ 4, СТЕНД 24D20 / PAV. 2, HALL 4, STAND 24D20, ТУЛЬЧИНКА. РУ, ООО",+7 4724731040,,,,,prodexpo_2025,,"{""stand"": ""24""}",2026-06-19T21:18:32.445035+00:00
68755,U AVGUSTA GK,Россия,,"ПАВИЛЬОН ФОРУМ, СТЕНД FD020, У АВГУСТА ГК, ООО",+7 (916) 526-0655,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
68756,WHITE GROUP LLC,Россия,,"facturers., ПАВ. 8, ЗАЛ 1, СТЕНД 81C75 / PAV. 8, HALL 1, STAND 81C75, УАЙТ ГРУПП, ООО",+7 (495) 122-2275,,,,,prodexpo_2025,,"{""stand"": ""81""}",2026-06-19T21:18:32.445035+00:00
68757,UGLICHSKIJ ZAVOD MINERAL’NOJ VODY,Россия,,"wines, spirits, beer and cider. Wholesale trade., ПАВ. 2, ЗАЛ 1, СТЕНД 21C20 / PAV. 2, HALL 1, STAND 21C20, УГЛИЧСКИЙ ЗАВОД МИНЕРАЛЬНОЙ ВОДЫ, ООО",+7 4853255176,,,,,prodexpo_2025,,"{""stand"": ""21""}",2026-06-19T21:18:32.445035+00:00
68758,UVA-MOLOKO,Россия,,"(Drinks of Yaroslavia). In-house laboratory, high-tech equipment., ПАВ. 8, ЗАЛ 2, СТЕНД 82A10 / PAV. 8, HALL 2, STAND 82A10, УВА-МОЛОКО",+7 343328108,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.445035+00:00
68759,UGMK AGRO LLC,Россия,,"Russia, ПАВ. ФОРУМ, СТЕНД FG185 / PAV. FORUM, STAND FG185, УГМК-АГРО, ООО",+7 343328108,,,,,prodexpo_2025,,"{""stand"": ""82""}",2026-06-19T21:18:32.445035+00:00
68760,ULYBINO,Россия,,"cheese per month., ПАВ. ФОРУМ, СТЕНД FD198 / PAV. FORUM, STAND FD198, УЛЫБИНО, ООО",,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
68761,ULTRA LIFE LLC,Россия,,"Скачивайте приложение Бакалея:, РЕКЛАМА, УЛЬТРА ЛАЙФ, ООО",+7 (495) 987-1000,,,,,prodexpo_2025,,,2026-06-19T21:18:32.445035+00:00
